Run	Assay Type	BioSample	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	Bytes	AvgSpotLen	Bases	BioProject	create_date	version	Library Name	Collection_Date	geo_loc_name_country	geo_loc_name_country_continent	Isolation_source	BioSampleModel	geo_loc_name	Year	Month	Date	isolation_source_categ	collection	species_identified
SRR12761684	WGS	SAMN16278199	JOHNS HOPKINS UNIVERSITY	public	sra,run.zq,fastq	s3,ncbi,gs	gs.US,s3.us-east-1,ncbi.public	SRX9232399	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_082417_04	SRP286043	86292764.0	563.0	133552049.0	PRJNA664939	2020-10-01T14:29:00Z	1.0	tcs_082417_04_302	2017-08-24	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-08-24	evironmental	SRA	paeruginosa
SRR12761687	WGS	SAMN16278197	JOHNS HOPKINS UNIVERSITY	public	fastq,sra,run.zq	ncbi,gs,s3	gs.US,ncbi.public,s3.us-east-1	SRX9232396	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_082417_02	SRP286043	52675514.0	481.0	68422951.0	PRJNA664939	2020-10-01T14:30:00Z	1.0	tcs_082417_02_725	2017-08-24	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-08-24	evironmental	SRA	paeruginosa
SRR12761694	WGS	SAMN16278191	JOHNS HOPKINS UNIVERSITY	public	run.zq,sra,fastq	s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX9232389	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_080317_08	SRP286043	97212882.0	561.0	131130092.0	PRJNA664939	2020-10-01T14:31:00Z	1.0	tcs_080317_08_587	2017-08-03	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-08-03	evironmental	SRA	paeruginosa
SRR12761700	WGS	SAMN16278186	JOHNS HOPKINS UNIVERSITY	public	run.zq,sra,fastq	s3,ncbi,gs	gs.US,ncbi.public,s3.us-east-1	SRX9232383	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_080317_03	SRP286043	82161776.0	553.0	112804440.0	PRJNA664939	2020-10-01T14:31:00Z	1.0	tcs_080317_03_586	2017-08-03	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-08-03	evironmental	SRA	paeruginosa
SRR12761705	WGS	SAMN16278181	JOHNS HOPKINS UNIVERSITY	public	sra,fastq,run.zq	gs,s3,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX9232378	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_072017_07	SRP286043	60144751.0	475.0	78904523.0	PRJNA664939	2020-10-01T14:31:00Z	1.0	tcs_072017_07_720	2017-07-20	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-07-20	evironmental	SRA	paeruginosa
SRR12761709	WGS	SAMN16278179	JOHNS HOPKINS UNIVERSITY	public	fastq,sra,run.zq	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	SRX9232374	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_072017_04	SRP286043	100117229.0	584.0	134020573.0	PRJNA664939	2020-10-01T14:31:00Z	1.0	tcs_072017_04_391	2017-07-20	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-07-20	evironmental	SRA	paeruginosa
SRR12761714	WGS	SAMN16278176	JOHNS HOPKINS UNIVERSITY	public	sra,run.zq,fastq	ncbi,s3,gs	ncbi.public,gs.US,s3.us-east-1	SRX9232369	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_062317_11	SRP286043	464988322.0	558.0	721900337.0	PRJNA664939	2020-10-01T14:32:00Z	1.0	tcs_062317_11_9	2017-06-23	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-06-23	evironmental	SRA	paeruginosa
SRR12761726	WGS	SAMN16278166	JOHNS HOPKINS UNIVERSITY	public	fastq,sra,run.zq	s3,gs,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX9232357	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_060917_12	SRP286043	145548795.0	584.0	212977411.0	PRJNA664939	2020-10-01T14:32:00Z	1.0	tcs_060917_12_386	2017-06-09	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-06-09	evironmental	SRA	paeruginosa
SRR12761764	WGS	SAMN16278133	JOHNS HOPKINS UNIVERSITY	public	fastq,run.zq,sra	s3,gs,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX9232319	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_051117_13	SRP286043	79962667.0	562.0	122986896.0	PRJNA664939	2020-10-01T14:32:00Z	1.0	tcs_051117_13_294	2017-05-11	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-05-11	evironmental	SRA	paeruginosa
SRR12761765	WGS	SAMN16278132	JOHNS HOPKINS UNIVERSITY	public	fastq,run.zq,sra	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.US	SRX9232318	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_051117_10_1	SRP286043	80860801.0	578.0	114900036.0	PRJNA664939	2020-10-01T14:32:00Z	1.0	tcs_051117_10_28	2017-05-11	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-05-11	evironmental	SRA	paeruginosa
SRR12761786	WGS	SAMN16278116	JOHNS HOPKINS UNIVERSITY	public	run.zq,fastq,sra	gs,ncbi,s3	s3.us-east-1,ncbi.public,gs.US	SRX9232297	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_051017_08	SRP286043	51699053.0	479.0	67420853.0	PRJNA664939	2020-10-01T14:33:00Z	1.0	tcs_051017_08_704	2017-05-10	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-05-10	evironmental	SRA	paeruginosa
SRR12761792	WGS	SAMN16278111	JOHNS HOPKINS UNIVERSITY	public	fastq,sra,run.zq	gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.US	SRX9232291	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_051017_02	SRP286043	44643609.0	484.0	56822841.0	PRJNA664939	2020-10-01T14:33:00Z	1.0	tcs_051017_02_701	2017-05-10	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-05-10	evironmental	SRA	paeruginosa
SRR12761800	WGS	SAMN16278105	JOHNS HOPKINS UNIVERSITY	public	fastq,sra,run.zq	s3,gs,ncbi	gs.US,s3.us-east-1,ncbi.public	SRX9232283	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_041417_08	SRP286043	110293090.0	584.0	157931996.0	PRJNA664939	2020-10-01T14:33:00Z	1.0	tcs_041417_08_376	2017-04-14	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-04-14	evironmental	SRA	paeruginosa
SRR12761826	WGS	SAMN16278085	JOHNS HOPKINS UNIVERSITY	public	run.zq,sra,fastq	s3,gs,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX9232565	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_031017_06	SRP286043	135028273.0	585.0	195754142.0	PRJNA664939	2020-10-01T14:34:00Z	1.0	tcs_031017_06_374	2017-03-10	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-03-10	evironmental	SRA	paeruginosa
SRR12761829	WGS	SAMN16278083	JOHNS HOPKINS UNIVERSITY	public	run.zq,fastq,sra	s3,ncbi,gs	gs.US,ncbi.public,s3.us-east-1	SRX9232562	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-10-30T00:00:00Z	tcs_031017_03	SRP286043	142794566.0	585.0	200317242.0	PRJNA664939	2020-10-01T14:34:00Z	1.0	tcs_031017_03_373	2017-03-10	USA	North America		MIGS.ba,MIGS/MIMS/MIMARKS.wastewater	USA: Baltimore Region	2017.0		2017-03-10	evironmental	SRA	paeruginosa
SRR12513191	WGS	SAMN15808033	NORMANDIE UNIV	public	fastq,sra,run.zq	s3,gs,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX9003939	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-IV-2	SRP277315	375230731.0	299.0	902882619.0	PRJNA656414	2020-08-25T07:59:00Z	1.0	G-IV-2	2018-08-16	France	Europe	urine	Pathogen.cl	France: Rouen	2018.0		2018-08-16	human	SRA	paeruginosa
SRR12513192	WGS	SAMN15808032	NORMANDIE UNIV	public	sra,run.zq,fastq	ncbi,s3,gs	ncbi.public,gs.US,s3.us-east-1	SRX9003938	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-IV-1	SRP277315	354989819.0	300.0	852428399.0	PRJNA656414	2020-08-25T07:59:00Z	1.0	G-IV-1	2018-08-16	France	Europe	urine	Pathogen.cl	France: Rouen	2018.0		2018-08-16	human	SRA	paeruginosa
SRR12513193	WGS	SAMN15808031	NORMANDIE UNIV	public	run.zq,fastq,sra	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.US	SRX9003937	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-III-5	SRP277315	345365656.0	299.0	837346326.0	PRJNA656414	2020-08-25T08:00:00Z	1.0	G-III-5	2018-02-16	France	Europe	urine	Pathogen.cl	France: Rouen	2018.0		2018-02-16	human	SRA	paeruginosa
SRR12513194	WGS	SAMN15808030	NORMANDIE UNIV	public	run.zq,sra,fastq	s3,ncbi,gs	gs.US,s3.us-east-1,ncbi.public	SRX9003936	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-III-4	SRP277315	340157770.0	299.0	820767296.0	PRJNA656414	2020-08-25T08:00:00Z	1.0	G-III-4	2018-02-16	France	Europe	urine	Pathogen.cl	France: Rouen	2018.0		2018-02-16	human	SRA	paeruginosa
SRR12513195	WGS	SAMN15808029	NORMANDIE UNIV	public	run.zq,sra,fastq	s3,gs,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX9003935	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-III-3	SRP277315	371014459.0	299.0	893326856.0	PRJNA656414	2020-08-25T08:41:00Z	1.0	G-III-3	2018-02-16	France	Europe	urine	Pathogen.cl	France: Rouen	2018.0		2018-02-16	human	SRA	paeruginosa
SRR12513196	WGS	SAMN15808028	NORMANDIE UNIV	public	sra,fastq,run.zq	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	SRX9003934	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-III-2	SRP277315	284478456.0	299.0	679415177.0	PRJNA656414	2020-08-25T07:58:00Z	1.0	G-III-2	2018-02-16	France	Europe	urine	Pathogen.cl	France: Rouen	2018.0		2018-02-16	human	SRA	paeruginosa
SRR12513197	WGS	SAMN15808027	NORMANDIE UNIV	public	run.zq,sra,fastq	s3,gs,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX9003933	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-III-1	SRP277315	416457815.0	300.0	988944411.0	PRJNA656414	2020-08-25T07:59:00Z	1.0	G-III-1	2018-02-16	France	Europe	urine	Pathogen.cl	France: Rouen	2018.0		2018-02-16	human	SRA	paeruginosa
SRR12513198	WGS	SAMN15808026	NORMANDIE UNIV	public	sra,fastq,run.zq	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.US	SRX9003932	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-II-5	SRP277315	473487732.0	299.0	1146816274.0	PRJNA656414	2020-08-25T07:59:00Z	1.0	G-II-5	2018-01-03	France	Europe	urine	Pathogen.cl	France: Rouen	2018.0		2018-01-03	human	SRA	paeruginosa
SRR12513199	WGS	SAMN15808025	NORMANDIE UNIV	public	fastq,run.zq,sra	ncbi,s3,gs	s3.us-east-1,gs.US,ncbi.public	SRX9003931	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-II-4	SRP277315	320257881.0	298.0	768856440.0	PRJNA656414	2020-08-25T08:01:00Z	1.0	G-II-4	2018-01-03	France	Europe	urine	Pathogen.cl	France: Rouen	2018.0		2018-01-03	human	SRA	paeruginosa
SRR12513200	WGS	SAMN15808024	NORMANDIE UNIV	public	fastq,run.zq,sra	s3,gs,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX9003930	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-II-3	SRP277315	387128825.0	299.0	927841270.0	PRJNA656414	2020-08-25T08:40:00Z	1.0	G-II-3	2018-01-03	France	Europe	urine	Pathogen.cl	France: Rouen	2018.0		2018-01-03	human	SRA	paeruginosa
SRR12513201	WGS	SAMN15807943	NORMANDIE UNIV	public	run.zq,fastq,sra	gs,s3,ncbi	s3.us-east-1,ncbi.public,gs.US	SRX9003929	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.A-III-1	SRP277315	373096733.0	299.0	914026298.0	PRJNA656414	2020-08-25T08:00:00Z	1.0	A-III-1	2016-10-08	France	Europe	urine	Pathogen.cl	France: Rouen	2016.0		2016-10-08	human	SRA	paeruginosa
SRR12513202	WGS	SAMN15808023	NORMANDIE UNIV	public	sra,fastq,run.zq	ncbi,s3,gs	s3.us-east-1,gs.US,ncbi.public	SRX9003928	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-II-2	SRP277315	477411959.0	299.0	1150746005.0	PRJNA656414	2020-08-25T08:41:00Z	1.0	G-II-2	2018-01-03	France	Europe	urine	Pathogen.cl	France: Rouen	2018.0		2018-01-03	human	SRA	paeruginosa
SRR12513203	WGS	SAMN15808022	NORMANDIE UNIV	public	run.zq,sra,fastq	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.US	SRX9003927	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-II-1	SRP277315	251420355.0	300.0	593939966.0	PRJNA656414	2020-08-25T07:59:00Z	1.0	G-II-1	2018-01-03	France	Europe	urine	Pathogen.cl	France: Rouen	2018.0		2018-01-03	human	SRA	paeruginosa
SRR12513204	WGS	SAMN15808021	NORMANDIE UNIV	public	fastq,sra,run.zq	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.US	SRX9003926	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-I-5	SRP277315	536428706.0	299.0	1295385452.0	PRJNA656414	2020-08-25T07:59:00Z	1.0	G-I-5	2017-11-18	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-11-18	human	SRA	paeruginosa
SRR12513205	WGS	SAMN15808020	NORMANDIE UNIV	public	sra,fastq,run.zq	ncbi,s3,gs	ncbi.public,gs.US,s3.us-east-1	SRX9003925	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-I-4	SRP277315	477366504.0	299.0	1153558295.0	PRJNA656414	2020-08-25T08:00:00Z	1.0	G-I-4	2017-11-18	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-11-18	human	SRA	paeruginosa
SRR12513206	WGS	SAMN15808019	NORMANDIE UNIV	public	sra,run.zq,fastq	s3,ncbi,gs	s3.us-east-1,gs.US,ncbi.public	SRX9003924	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-I-3	SRP277315	370766029.0	299.0	898554309.0	PRJNA656414	2020-08-25T07:59:00Z	1.0	G-I-3	2017-11-18	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-11-18	human	SRA	paeruginosa
SRR12513207	WGS	SAMN15808018	NORMANDIE UNIV	public	sra,fastq,run.zq	ncbi,gs,s3	gs.US,ncbi.public,s3.us-east-1	SRX9003923	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.G-I-2	SRP277315	320407635.0	299.0	778016569.0	PRJNA656414	2020-08-25T08:00:00Z	1.0	G-I-2	2017-11-18	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-11-18	human	SRA	paeruginosa
SRR12513208	WGS	SAMN15808017	NORMANDIE UNIV	public	sra,run.zq,fastq	s3,gs,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX9003922	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.F-II-5	SRP277315	428023197.0	299.0	1031681346.0	PRJNA656414	2020-08-25T07:59:00Z	1.0	F-II-5	2017-08-30	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-08-30	human	SRA	paeruginosa
SRR12513209	WGS	SAMN15808016	NORMANDIE UNIV	public	fastq,sra,run.zq	gs,s3,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX9003921	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.F-II-4	SRP277315	486337753.0	299.0	1175188603.0	PRJNA656414	2020-08-25T07:59:00Z	1.0	F-II-4	2017-08-30	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-08-30	human	SRA	paeruginosa
SRR12513210	WGS	SAMN15808015	NORMANDIE UNIV	public	sra,fastq,run.zq	ncbi,gs,s3	gs.US,ncbi.public,s3.us-east-1	SRX9003920	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.F-II-3	SRP277315	505570195.0	299.0	1225817976.0	PRJNA656414	2020-08-25T08:00:00Z	1.0	F-II-3	2017-08-30	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-08-30	human	SRA	paeruginosa
SRR12513211	WGS	SAMN15808014	NORMANDIE UNIV	public	run.zq,sra,fastq	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.US	SRX9003919	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.F-II-2	SRP277315	787091139.0	300.0	1843712196.0	PRJNA656414	2020-08-25T08:02:00Z	1.0	F-II-2	2017-08-30	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-08-30	human	SRA	paeruginosa
SRR12513212	WGS	SAMN15807942	NORMANDIE UNIV	public	fastq,run.zq,sra	gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.US	SRX9003918	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.A-II-5	SRP277315	402478649.0	298.0	996857091.0	PRJNA656414	2020-08-25T07:59:00Z	1.0	A-II-5	2016-08-01	France	Europe	urine	Pathogen.cl	France: Rouen	2016.0		2016-08-01	human	SRA	paeruginosa
SRR12513213	WGS	SAMN15808013	NORMANDIE UNIV	public	sra,run.zq,fastq	gs,s3,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX9003917	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.F-II-1	SRP277315	339132252.0	299.0	814535627.0	PRJNA656414	2020-08-25T07:59:00Z	1.0	F-II-1	2017-08-30	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-08-30	human	SRA	paeruginosa
SRR12513214	WGS	SAMN15808012	NORMANDIE UNIV	public	sra,fastq,run.zq	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.US	SRX9003916	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.F-I-5	SRP277315	508720150.0	299.0	1224330463.0	PRJNA656414	2020-08-25T08:02:00Z	1.0	F-I-5	2017-08-30	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-08-30	human	SRA	paeruginosa
SRR12513215	WGS	SAMN15808011	NORMANDIE UNIV	public	sra,fastq,run.zq	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.US	SRX9003915	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.F-I-4	SRP277315	461097043.0	300.0	1100660548.0	PRJNA656414	2020-08-25T07:59:00Z	1.0	F-I-4	2017-08-30	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-08-30	human	SRA	paeruginosa
SRR12513216	WGS	SAMN15808010	NORMANDIE UNIV	public	run.zq,fastq,sra	s3,gs,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX9003914	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.F-I-3	SRP277315	503941488.0	299.0	1216972827.0	PRJNA656414	2020-08-25T08:01:00Z	1.0	F-I-3	2017-08-30	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-08-30	human	SRA	paeruginosa
SRR12513217	WGS	SAMN15808009	NORMANDIE UNIV	public	fastq,sra,run.zq	gs,s3,ncbi	s3.us-east-1,ncbi.public,gs.US	SRX9003913	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.F-I-2	SRP277315	391585892.0	299.0	944249477.0	PRJNA656414	2020-08-25T08:00:00Z	1.0	F-I-2	2017-08-30	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-08-30	human	SRA	paeruginosa
SRR12513218	WGS	SAMN15808008	NORMANDIE UNIV	public	fastq,run.zq,sra	ncbi,gs,s3	gs.US,ncbi.public,s3.us-east-1	SRX9003912	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.E-IV-5	SRP277315	313426445.0	299.0	751912143.0	PRJNA656414	2020-08-25T08:01:00Z	1.0	E-IV-5	2017-07-24	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-07-24	human	SRA	paeruginosa
SRR12513219	WGS	SAMN15808007	NORMANDIE UNIV	public	sra,run.zq,fastq	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.US	SRX9003911	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.E-IV-4	SRP277315	586871896.0	299.0	1421640157.0	PRJNA656414	2020-08-25T08:02:00Z	1.0	E-IV-4	2017-07-24	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-07-24	human	SRA	paeruginosa
SRR12513220	WGS	SAMN15808006	NORMANDIE UNIV	public	fastq,run.zq,sra	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.US	SRX9003910	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.E-IV-3	SRP277315	456602254.0	299.0	1095671366.0	PRJNA656414	2020-08-25T08:01:00Z	1.0	E-IV-3	2017-07-24	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-07-24	human	SRA	paeruginosa
SRR12513221	WGS	SAMN15808005	NORMANDIE UNIV	public	sra,run.zq,fastq	gs,s3,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX9003909	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.E-IV-2	SRP277315	464440962.0	299.0	1114055555.0	PRJNA656414	2020-08-25T08:01:00Z	1.0	E-IV-2	2017-07-24	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-07-24	human	SRA	paeruginosa
SRR12513222	WGS	SAMN15808004	NORMANDIE UNIV	public	run.zq,sra,fastq	gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.US	SRX9003908	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.E-IV-1	SRP277315	317573952.0	299.0	761887311.0	PRJNA656414	2020-08-25T07:58:00Z	1.0	E-IV-1	2017-07-24	France	Europe	urine	Pathogen.cl	France: Rouen	2017.0		2017-07-24	human	SRA	paeruginosa
SRR12513223	WGS	SAMN15807941	NORMANDIE UNIV	public	run.zq,fastq,sra	ncbi,s3,gs	s3.us-east-1,gs.US,ncbi.public	SRX9003907	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2020-11-26T00:00:00Z	PA.A-II-4	SRP277315	308142589.0	297.0	754841916.0	PRJNA656414	2020-08-25T08:01:00Z	1.0	A-II-4	2016-08-01	France	Europe	urine	Pathogen.cl	France: Rouen	2016.0		2016-08-01	human	SRA	paeruginosa
